target_num, trial_num, angle, target_angle, score, feedback_timing, visible_bool, noise_std
12, 5, -62.061919, 90.000000, 0.462246, 2x, 0, 0.100000
12, 6, -68.178613, 90.000000, 0.513866, 2x, 0, 0.100000
12, 7, -46.315355, 90.000000, 0.256686, 2x, 0, 0.100000
12, 8, -78.541352, 90.000000, 0.702514, 2x, 0, 0.100000
12, 9, -85.595620, 90.000000, 0.970750, 2x, 0, 0.100000
13, 1, -115.081522, 135.000000, 0.132339, 6x, 0, 0.100000
13, 2, -134.110374, 135.000000, 0.069085, 6x, 0, 0.100000
13, 3, -52.956937, 135.000000, 0.865691, 6x, 0, 0.100000
14, 1, -42.173767, 112.500000, 0.495495, 2x, 0, 0.100000
14, 2, -55.259138, 112.500000, 0.611713, 2x, 0, 0.100000
14, 3, -74.172629, 112.500000, 0.814412, 2x, 0, 0.100000
14, 4, -80.172444, 112.500000, 0.659117, 2x, 0, 0.100000
14, 5, -73.305591, 112.500000, 0.872817, 2x, 0, 0.100000
15, 1, -5.994547, 135.000000, 0.321007, 1x, 0, 0.100000
15, 2, -16.048165, 135.000000, 0.465701, 1x, 0, 0.100000
15, 3, -34.020902, 135.000000, 0.791625, 1x, 0, 0.100000
15, 4, -38.052934, 135.000000, 0.850805, 1x, 0, 0.100000
16, 1, -109.276679, 157.500000, 0.072757, 1x, 0, 0.100000
16, 2, -108.603297, 157.500000, 0.074531, 1x, 0, 0.100000
16, 3, -69.464139, 157.500000, 0.262585, 1x, 0, 0.100000
16, 4, -59.294827, 157.500000, 0.332187, 1x, 0, 0.100000
16, 5, 48.879910, 157.500000, 0.140208, 1x, 0, 0.100000
16, 6, 12.936117, 157.500000, 0.345265, 1x, 0, 0.100000
16, 7, -9.202350, 157.500000, 0.706447, 1x, 0, 0.100000
16, 8, -16.109938, 157.500000, 0.781716, 1x, 0, 0.100000
16, 9, -21.072419, 157.500000, 0.969672, 1x, 0, 0.100000
17, 1, -64.061758, 157.500000, 0.263370, 2x, 0, 0.100000
17, 2, -83.081224, 157.500000, 0.143450, 2x, 0, 0.100000
17, 3, -20.056735, 157.500000, 0.976419, 2x, 0, 0.100000
18, 1, -64.018056, 112.500000, 0.946690, 6x, 0, 0.100000
19, 1, 49.016979, 67.500000, 0.526331, 2x, 0, 0.100000
19, 2, 58.066634, 67.500000, 0.733539, 2x, 0, 0.100000
19, 3, 65.961350, 67.500000, 0.938941, 2x, 0, 0.100000
20, 1, -60.999213, 67.500000, 0.238368, 1x, 0, 0.100000
20, 2, -73.038434, 67.500000, 0.277332, 1x, 0, 0.100000
20, 3, -111.984785, 67.500000, 0.950187, 1x, 0, 0.100000
21, 1, -63.071526, 157.500000, 0.294861, 6x, 0, 0.100000
21, 2, -51.102522, 157.500000, 0.476713, 6x, 0, 0.100000
21, 3, -24.869811, 157.500000, 0.962687, 6x, 0, 0.100000
22, 1, -125.107520, 45.000000, 0.742839, 6x, 0, 0.100000
22, 2, -131.039278, 45.000000, 0.925499, 6x, 0, 0.100000
23, 1, 159.209427, 112.500000, 0.257090, 1x, 0, 0.100000
23, 2, 179.297739, 112.500000, 0.133835, 1x, 0, 0.100000
23, 3, 122.250168, 112.500000, 0.706528, 1x, 0, 0.100000
23, 4, 112.207533, 112.500000, 0.951728, 1x, 0, 0.100000
24, 1, -142.063937, 90.000000, 0.236566, 2x, 0, 0.100000
24, 2, -166.093525, 90.000000, 0.117412, 2x, 0, 0.100000
24, 3, -107.134197, 90.000000, 0.556115, 2x, 0, 0.100000
24, 4, -83.110830, 90.000000, 0.870592, 2x, 0, 0.100000
25, 1, 133.195173, 67.500000, 0.129141, 6x, 0, 0.100000
25, 2, 207.283745, 67.500000, 0.280378, 6x, 0, 0.100000
25, 3, 262.319668, 67.500000, 0.548516, 6x, 0, 0.100000
25, 4, 297.221374, 67.500000, 0.246037, 6x, 0, 0.100000
25, 5, 278.308746, 67.500000, 0.411646, 6x, 0, 0.100000
25, 6, 240.203683, 67.500000, 0.772179, 6x, 0, 0.100000
25, 7, 236.280715, 67.500000, 0.732484, 6x, 0, 0.100000
25, 8, 247.173262, 67.500000, 0.963674, 6x, 0, 0.100000
26, 1, 118.063410, 135.000000, 0.529988, 2x, 0, 0.100000
26, 2, 137.137487, 135.000000, 0.988934, 2x, 0, 0.100000
27, 1, -152.147052, 22.500000, 0.912208, 1x, 0, 0.100000
28, 1, 128.157357, 157.500000, 0.468661, 2x, 0, 0.100000
28, 2, 149.203948, 157.500000, 0.862694, 2x, 0, 0.100000
29, 1, -159.213708, 90.000000, 0.125814, 1x, 0, 0.100000
29, 2, -115.190515, 90.000000, 0.511495, 1x, 0, 0.100000
29, 3, -76.161990, 90.000000, 0.723239, 1x, 0, 0.100000
29, 4, -58.044483, 90.000000, 0.379500, 1x, 0, 0.100000
29, 5, -67.001695, 90.000000, 0.508905, 1x, 0, 0.100000
29, 6, -77.999110, 90.000000, 0.824881, 1x, 0, 0.100000
29, 7, -76.897690, 90.000000, 0.681813, 1x, 0, 0.100000
29, 8, -69.940999, 90.000000, 0.517430, 1x, 0, 0.100000
29, 9, -88.997009, 90.000000, 0.975481, 1x, 0, 0.100000
30, 1, -142.233384, 157.500000, 0.152541, 6x, 0, 0.100000
30, 2, -94.151135, 157.500000, 0.130402, 6x, 0, 0.100000
30, 3, -117.245198, 157.500000, 0.089477, 6x, 0, 0.100000
30, 4, -164.300256, 157.500000, 0.305503, 6x, 0, 0.100000
30, 5, -209.289147, 157.500000, 0.811377, 6x, 0, 0.100000
30, 6, -214.273974, 157.500000, 0.716611, 6x, 0, 0.100000
30, 7, -204.187865, 157.500000, 0.960956, 6x, 0, 0.100000
31, 1, -40.220626, 67.500000, 0.127593, 2x, 0, 0.100000
31, 2, -75.254444, 67.500000, 0.358709, 2x, 0, 0.100000
31, 3, -112.220050, 67.500000, 0.957300, 2x, 0, 0.100000
32, 1, 119.256153, 112.500000, 0.807350, 6x, 0, 0.100000
32, 2, 122.285302, 112.500000, 0.781337, 6x, 0, 0.100000
32, 3, 111.253543, 112.500000, 0.872333, 6x, 0, 0.100000
33, 1, -143.048378, 45.000000, 0.836176, 1x, 0, 0.100000
33, 2, -148.398042, 45.000000, 0.738690, 1x, 0, 0.100000
33, 3, -140.432112, 45.000000, 0.912256, 1x, 0, 0.100000
34, 1, -118.943699, 67.500000, 0.869614, 1x, 0, 0.100000
35, 1, 49.084137, 22.500000, 0.484660, 6x, 0, 0.100000
35, 2, 70.144378, 22.500000, 0.247025, 6x, 0, 0.100000
35, 3, 19.138257, 22.500000, 0.893941, 6x, 0, 0.100000
36, 1, -70.126013, 45.000000, 0.133377, 2x, 0, 0.100000
36, 2, -44.098418, 45.000000, 0.066469, 2x, 0, 0.100000
36, 3, -103.184309, 45.000000, 0.406585, 2x, 0, 0.100000
36, 4, -122.218117, 45.000000, 0.687597, 2x, 0, 0.100000
36, 5, -130.088931, 45.000000, 0.831480, 2x, 0, 0.100000
36, 6, -130.768321, 45.000000, 0.905323, 2x, 0, 0.100000
37, 1, 0.000000, 90.000000, 0.067766, 6x, 0, 0.100000
37, 2, 31.835246, 90.000000, 0.178796, 6x, 0, 0.100000
37, 3, 46.869330, 90.000000, 0.254710, 6x, 0, 0.100000
37, 4, 75.993992, 90.000000, 0.684595, 6x, 0, 0.100000
37, 5, 90.032859, 90.000000, 0.988462, 6x, 0, 0.100000
38, 1, 12.965343, 22.500000, 0.732371, 2x, 0, 0.100000
38, 2, 20.946864, 22.500000, 0.918833, 2x, 0, 0.100000
39, 1, -103.939831, 135.000000, 0.173815, 1x, 0, 0.100000
39, 2, -79.911441, 135.000000, 0.345592, 1x, 0, 0.100000
39, 3, -45.857924, 135.000000, 0.982732, 1x, 0, 0.100000
40, 1, -22.923688, 112.500000, 0.257249, 2x, 0, 0.100000
40, 2, -37.072402, 112.500000, 0.432013, 2x, 0, 0.100000
40, 3, -63.005120, 112.500000, 0.824695, 2x, 0, 0.100000
40, 4, -67.979406, 112.500000, 0.942487, 2x, 0, 0.100000
41, 1, 0.000000, 157.500000, 0.499364, 1x, 0, 0.100000
41, 2, 12.255562, 157.500000, 0.369885, 1x, 0, 0.100000
41, 3, -23.755465, 157.500000, 0.956835, 1x, 0, 0.100000
42, 1, 12.806147, 135.000000, 0.171887, 6x, 0, 0.100000
42, 2, -34.242436, 135.000000, 0.829459, 6x, 0, 0.100000
42, 3, -32.314499, 135.000000, 0.633831, 6x, 0, 0.100000
42, 4, -43.485527, 135.000000, 0.962842, 6x, 0, 0.100000
