target_num, trial_num, angle, target_angle, score, feedback_timing, visible_bool, noise_std
12, 1, -42.241294, 135.000000, 0.972501, 1x, 0, 0.100000
13, 1, -37.004711, 90.000000, 0.232584, 2x, 0, 0.100000
13, 2, 30.099543, 90.000000, 0.145248, 2x, 0, 0.100000
13, 3, -6.827706, 90.000000, 0.094826, 2x, 0, 0.100000
13, 4, -58.825590, 90.000000, 0.395924, 2x, 0, 0.100000
13, 5, -76.834216, 90.000000, 0.748177, 2x, 0, 0.100000
13, 6, -79.831130, 90.000000, 0.793930, 2x, 0, 0.100000
13, 7, -82.909876, 90.000000, 0.892919, 2x, 0, 0.100000
14, 1, 39.081112, 157.500000, 0.165993, 1x, 0, 0.100000
14, 2, 69.957204, 157.500000, 0.075617, 1x, 0, 0.100000
14, 3, 25.820514, 157.500000, 0.256515, 1x, 0, 0.100000
14, 4, 6.862775, 157.500000, 0.489335, 1x, 0, 0.100000
14, 5, -1.332689, 157.500000, 0.505448, 1x, 0, 0.100000
14, 6, 5.587521, 157.500000, 0.475223, 1x, 0, 0.100000
14, 7, -22.650960, 157.500000, 0.971547, 1x, 0, 0.100000
15, 1, -53.981611, 22.500000, 0.117744, 6x, 0, 0.100000
15, 2, -20.933662, 22.500000, 0.257935, 6x, 0, 0.100000
15, 3, 1.023232, 22.500000, 0.503158, 6x, 0, 0.100000
15, 4, 15.072373, 22.500000, 0.745991, 6x, 0, 0.100000
15, 5, 24.235904, 22.500000, 0.950157, 6x, 0, 0.100000
16, 1, 58.038148, 135.000000, 0.128605, 6x, 0, 0.100000
16, 2, 119.062038, 135.000000, 0.605384, 6x, 0, 0.100000
16, 3, 131.112326, 135.000000, 0.900539, 6x, 0, 0.100000
17, 1, -50.062473, 90.000000, 0.268139, 1x, 0, 0.100000
17, 2, -75.157460, 90.000000, 0.547455, 1x, 0, 0.100000
17, 3, -94.120694, 90.000000, 0.895418, 1x, 0, 0.100000
18, 1, 48.077493, 45.000000, 0.934958, 2x, 0, 0.100000
19, 1, 43.322344, 157.500000, 0.133571, 2x, 0, 0.100000
19, 2, 83.261362, 157.500000, 0.128618, 2x, 0, 0.100000
19, 3, 116.374209, 157.500000, 0.276709, 2x, 0, 0.100000
19, 4, 131.406195, 157.500000, 0.483700, 2x, 0, 0.100000
19, 5, 143.494887, 157.500000, 0.683002, 2x, 0, 0.100000
19, 6, 150.432401, 157.500000, 0.794862, 2x, 0, 0.100000
19, 7, 156.505891, 157.500000, 0.968541, 2x, 0, 0.100000
20, 1, 40.157083, 112.500000, 0.128463, 6x, 0, 0.100000
20, 2, 8.137025, 112.500000, 0.128769, 6x, 0, 0.100000
20, 3, -41.782157, 112.500000, 0.491564, 6x, 0, 0.100000
20, 4, -63.729344, 112.500000, 0.899803, 6x, 0, 0.100000
21, 1, 49.071971, 67.500000, 0.547443, 1x, 0, 0.100000
21, 2, 66.141285, 67.500000, 0.956834, 1x, 0, 0.100000
22, 1, -44.984785, 157.500000, 0.502927, 6x, 0, 0.100000
22, 2, -77.991938, 157.500000, 0.209736, 6x, 0, 0.100000
22, 3, -21.869897, 157.500000, 0.974968, 6x, 0, 0.100000
23, 1, 49.057886, 22.500000, 0.490629, 1x, 0, 0.100000
23, 2, 74.080232, 22.500000, 0.244637, 1x, 0, 0.100000
23, 3, 31.257512, 22.500000, 0.848772, 1x, 0, 0.100000
23, 4, 25.199353, 22.500000, 0.976050, 1x, 0, 0.100000
24, 1, -45.027440, 22.500000, 0.129345, 2x, 0, 0.100000
24, 2, 41.135103, 22.500000, 0.509556, 2x, 0, 0.100000
24, 3, 56.123051, 22.500000, 0.406448, 2x, 0, 0.100000
24, 4, 20.997015, 22.500000, 0.950416, 2x, 0, 0.100000
25, 1, -38.098480, 112.500000, 0.482799, 6x, 0, 0.100000
25, 2, -55.065108, 112.500000, 0.669564, 6x, 0, 0.100000
25, 3, -67.153890, 112.500000, 0.931571, 6x, 0, 0.100000
26, 1, 43.154014, 67.500000, 0.494640, 2x, 0, 0.100000
26, 2, 60.156203, 67.500000, 0.863967, 2x, 0, 0.100000
27, 1, -47.053645, 157.500000, 0.503947, 1x, 0, 0.100000
27, 2, -65.065248, 157.500000, 0.265058, 1x, 0, 0.100000
27, 3, -24.076804, 157.500000, 0.933905, 1x, 0, 0.100000
28, 1, 40.173732, 90.000000, 0.244949, 6x, 0, 0.100000
28, 2, 68.159822, 90.000000, 0.508472, 6x, 0, 0.100000
28, 3, 83.142570, 90.000000, 0.929788, 6x, 0, 0.100000
29, 1, -45.279566, 135.000000, 0.987279, 2x, 0, 0.100000
30, 1, 46.059024, 45.000000, 0.957039, 1x, 0, 0.100000
31, 1, 0.014811, 67.500000, 0.129599, 1x, 0, 0.100000
31, 2, 52.122354, 67.500000, 0.546548, 1x, 0, 0.100000
31, 3, 71.202541, 67.500000, 0.851552, 1x, 0, 0.100000
32, 1, -41.995549, 67.500000, 0.130991, 6x, 0, 0.100000
32, 2, -72.036663, 67.500000, 0.270629, 6x, 0, 0.100000
32, 3, -87.145499, 67.500000, 0.502832, 6x, 0, 0.100000
32, 4, -95.167196, 67.500000, 0.515558, 6x, 0, 0.100000
32, 5, -106.149463, 67.500000, 0.902723, 6x, 0, 0.100000
33, 1, 45.061396, 157.500000, 0.126725, 2x, 0, 0.100000
33, 2, 77.988045, 157.500000, 0.111609, 2x, 0, 0.100000
33, 3, 111.028707, 157.500000, 0.256972, 2x, 0, 0.100000
33, 4, 171.225308, 157.500000, 0.693533, 2x, 0, 0.100000
33, 5, 184.207980, 157.500000, 0.496316, 2x, 0, 0.100000
33, 6, 161.038728, 157.500000, 0.929837, 2x, 0, 0.100000
34, 1, 32.844293, 22.500000, 0.623597, 6x, 0, 0.100000
34, 2, 44.804621, 22.500000, 0.509225, 6x, 0, 0.100000
34, 3, 19.763566, 22.500000, 0.934752, 6x, 0, 0.100000
35, 1, -34.960193, 112.500000, 0.408814, 2x, 0, 0.100000
35, 2, -61.076186, 112.500000, 0.870539, 2x, 0, 0.100000
36, 1, -47.959164, 135.000000, 0.976330, 1x, 0, 0.100000
37, 1, -52.097723, 112.500000, 0.591294, 1x, 0, 0.100000
37, 2, -65.197025, 112.500000, 0.938348, 1x, 0, 0.100000
38, 1, 46.129411, 135.000000, 0.074414, 6x, 0, 0.100000
38, 2, -37.969044, 135.000000, 0.907510, 6x, 0, 0.100000
39, 1, 42.086456, 90.000000, 0.250394, 2x, 0, 0.100000
39, 2, 78.057122, 90.000000, 0.767464, 2x, 0, 0.100000
39, 3, 85.931724, 90.000000, 0.937951, 2x, 0, 0.100000
40, 1, -51.103932, 45.000000, 0.081323, 6x, 0, 0.100000
40, 2, 21.899759, 45.000000, 0.499021, 6x, 0, 0.100000
40, 3, 47.986065, 45.000000, 0.928308, 6x, 0, 0.100000
41, 1, -46.091282, 45.000000, 0.068506, 2x, 0, 0.100000
41, 2, 32.966587, 45.000000, 0.641160, 2x, 0, 0.100000
41, 3, 44.984571, 45.000000, 0.976714, 2x, 0, 0.100000
42, 1, -47.060848, 90.000000, 0.255563, 1x, 0, 0.100000
42, 2, -72.102381, 90.000000, 0.511167, 1x, 0, 0.100000
42, 3, -88.920906, 90.000000, 0.937623, 1x, 0, 0.100000
