target_num, trial_num, angle, target_angle, score, feedback_timing, visible_bool, noise_std
13, 5, 62.449930, 67.500000, 0.902734, 6x, 0, 0.100000
14, 1, 0.000000, 90.000000, 0.069074, 2x, 0, 0.100000
14, 2, 53.904821, 90.000000, 0.318479, 2x, 0, 0.100000
14, 3, 97.384486, 90.000000, 0.899708, 2x, 0, 0.100000
15, 1, 0.000000, 112.500000, 0.126552, 1x, 0, 0.100000
15, 2, 81.131002, 112.500000, 0.467081, 1x, 0, 0.100000
15, 3, 99.254567, 112.500000, 0.543157, 1x, 0, 0.100000
15, 4, 108.266910, 112.500000, 0.907039, 1x, 0, 0.100000
16, 1, 0.000000, 112.500000, 0.130514, 6x, 0, 0.100000
16, 2, 63.069985, 112.500000, 0.245182, 6x, 0, 0.100000
16, 3, 112.896846, 112.500000, 0.941956, 6x, 0, 0.100000
17, 1, 0.000000, 135.000000, 0.250412, 2x, 0, 0.100000
17, 2, 49.125426, 135.000000, 0.073475, 2x, 0, 0.100000
17, 3, 128.150138, 135.000000, 0.877668, 2x, 0, 0.100000
18, 1, 0.000000, 67.500000, 0.127302, 1x, 0, 0.100000
18, 2, 60.980367, 67.500000, 0.886573, 1x, 0, 0.100000
19, 1, 0.000000, 112.500000, 0.128278, 2x, 0, 0.100000
19, 2, 68.825688, 112.500000, 0.268055, 2x, 0, 0.100000
19, 3, 109.827011, 112.500000, 0.910857, 2x, 0, 0.100000
20, 1, 0.000000, 22.500000, 0.502235, 6x, 0, 0.100000
20, 2, 17.902847, 22.500000, 0.932720, 6x, 0, 0.100000
21, 1, -23.131540, 90.000000, 0.130914, 1x, 0, 0.100000
21, 2, 41.955491, 90.000000, 0.250463, 1x, 0, 0.100000
21, 3, 85.914506, 90.000000, 0.957793, 1x, 0, 0.100000
22, 1, 48.218678, 112.500000, 0.131562, 2x, 0, 0.100000
22, 2, 127.348690, 112.500000, 0.550787, 2x, 0, 0.100000
22, 3, 145.327871, 112.500000, 0.420198, 2x, 0, 0.100000
22, 4, 107.224578, 112.500000, 0.841439, 2x, 0, 0.100000
22, 5, 104.086624, 112.500000, 0.837050, 2x, 0, 0.100000
22, 6, 108.337678, 112.500000, 0.872285, 2x, 0, 0.100000
23, 1, 0.000000, 90.000000, 0.064844, 6x, 0, 0.100000
23, 2, 80.220206, 90.000000, 0.772260, 6x, 0, 0.100000
23, 3, 75.243496, 90.000000, 0.649354, 6x, 0, 0.100000
23, 4, 89.471027, 90.000000, 0.990914, 6x, 0, 0.100000
24, 1, 0.000000, 45.000000, 0.254908, 1x, 0, 0.100000
24, 2, 56.198136, 45.000000, 0.856126, 1x, 0, 0.100000
25, 1, 0.000000, 135.000000, 0.253538, 2x, 0, 0.100000
25, 2, 54.920132, 135.000000, 0.116084, 2x, 0, 0.100000
25, 3, 135.862114, 135.000000, 0.969086, 2x, 0, 0.100000
26, 1, 0.000000, 112.500000, 0.133155, 1x, 0, 0.100000
26, 2, 86.240571, 112.500000, 0.481868, 1x, 0, 0.100000
26, 3, 107.277817, 112.500000, 0.889718, 1x, 0, 0.100000
27, 1, 0.000000, 112.500000, 0.129195, 6x, 0, 0.100000
27, 2, 78.077920, 112.500000, 0.364647, 6x, 0, 0.100000
27, 3, 114.972092, 112.500000, 0.909534, 6x, 0, 0.100000
28, 1, 0.000000, 22.500000, 0.500004, 2x, 0, 0.100000
28, 2, 19.067379, 22.500000, 0.919828, 2x, 0, 0.100000
29, 1, 0.000000, 157.500000, 0.502861, 6x, 0, 0.100000
29, 2, 21.184053, 157.500000, 0.261967, 6x, 0, 0.100000
29, 3, -17.970176, 157.500000, 0.921926, 6x, 0, 0.100000
30, 1, 0.000000, 157.500000, 0.502617, 1x, 0, 0.100000
30, 2, 25.188720, 157.500000, 0.250535, 1x, 0, 0.100000
30, 3, -24.846533, 157.500000, 0.961469, 1x, 0, 0.100000
31, 1, 88.991584, 90.000000, 0.979617, 1x, 0, 0.100000
32, 1, 89.091286, 45.000000, 0.251086, 6x, 0, 0.100000
32, 2, 137.209679, 45.000000, 0.068254, 6x, 0, 0.100000
32, 3, 54.047476, 45.000000, 0.804149, 6x, 0, 0.100000
32, 4, 46.021566, 45.000000, 0.927202, 6x, 0, 0.100000
33, 1, 93.068748, 90.000000, 0.977901, 2x, 0, 0.100000
34, 1, 719.716537, 45.000000, 0.251611, 2x, 0, 0.100000
34, 2, 695.500977, 45.000000, 0.125255, 2x, 0, 0.100000
34, 3, 739.177434, 45.000000, 0.476691, 2x, 0, 0.100000
34, 4, 763.125816, 45.000000, 0.949380, 2x, 0, 0.100000
35, 1, 87.991876, 67.500000, 0.506270, 1x, 0, 0.100000
35, 2, 132.953170, 67.500000, 0.128955, 1x, 0, 0.100000
35, 3, 43.681993, 67.500000, 0.489597, 1x, 0, 0.100000
35, 4, 30.560875, 67.500000, 0.323694, 1x, 0, 0.100000
35, 5, 68.511262, 67.500000, 0.890666, 1x, 0, 0.100000
36, 1, 85.078395, 135.000000, 0.262482, 6x, 0, 0.100000
36, 2, 152.246454, 135.000000, 0.544272, 6x, 0, 0.100000
36, 3, 132.228460, 135.000000, 0.958067, 6x, 0, 0.100000
37, 1, 89.975800, 135.000000, 0.261663, 1x, 0, 0.100000
37, 2, 135.998794, 135.000000, 0.981008, 1x, 0, 0.100000
38, 1, 90.888385, 22.500000, 0.127741, 6x, 0, 0.100000
38, 2, 158.003046, 22.500000, 0.251812, 6x, 0, 0.100000
38, 3, 196.107650, 22.500000, 0.857872, 6x, 0, 0.100000
39, 1, 90.787931, 67.500000, 0.499644, 2x, 0, 0.100000
39, 2, 109.647260, 67.500000, 0.297296, 2x, 0, 0.100000
39, 3, 67.650930, 67.500000, 0.971489, 2x, 0, 0.100000
40, 1, 83.194609, 67.500000, 0.546552, 6x, 0, 0.100000
40, 2, 62.146105, 67.500000, 0.803791, 6x, 0, 0.100000
40, 3, 59.113920, 67.500000, 0.668588, 6x, 0, 0.100000
40, 4, 77.110869, 67.500000, 0.794785, 6x, 0, 0.100000
40, 5, 73.148402, 67.500000, 0.855546, 6x, 0, 0.100000
41, 1, 90.266951, 22.500000, 0.126870, 1x, 0, 0.100000
41, 2, 164.480770, 22.500000, 0.339763, 1x, 0, 0.100000
41, 3, 197.679333, 22.500000, 0.881376, 1x, 0, 0.100000
42, 1, 40.096390, 157.500000, 0.147806, 2x, 0, 0.100000
42, 2, 109.261187, 157.500000, 0.251319, 2x, 0, 0.100000
42, 3, 154.454641, 157.500000, 0.976177, 2x, 0, 0.100000
